asm_accession	organism	taxid	bioproject	biosample	strain	asm_seq_tech	n_chromosomes	true_size	asm_coverage	platform	checkm_completeness	checkm_contamination	checkm_completeness_percentile	release_date	library_selection	library_source	library_strategy	run	estimate	method	relative_size	relative_error	cpu_time	memory_mb	stats_num_seqs	stats_sum_len	stats_avg_len	stats_median_len	avg_qual
GCF_033392095.1	Bacillus subtilis	1423	PRJNA607328	SAMN37709337		ONT	1	4214842	54.9	OXFORD_NANOPORE	98.59	1.32	92.68707	2023-11-07	RANDOM	GENOMIC	WGS	SRR26305335	8997100.0	mash	2.1346233144682527	113.46233144682529	45.19	1725.9	231263.0	1000007073.0	4324.1	2516.0	9.45
GCF_033392095.1	Bacillus subtilis	1423	PRJNA607328	SAMN37709337		ONT	1	4214842	54.9	OXFORD_NANOPORE	98.59	1.32	92.68707	2023-11-07	RANDOM	GENOMIC	WGS	SRR26305335	4411314.0	genomescope	1.046614321485835	4.661432148583505	45.93	4641.02	231263.0	1000007073.0	4324.1	2516.0	9.45
GCF_033392095.1	Bacillus subtilis	1423	PRJNA607328	SAMN37709337		ONT	1	4214842	54.9	OXFORD_NANOPORE	98.59	1.32	92.68707	2023-11-07	RANDOM	GENOMIC	WGS	SRR26305335	4219082.0	raven	1.0010059689070194	0.10059689070195277	363.71	12920.42	231263.0	1000007073.0	4324.1	2516.0	9.45
GCF_033403035.1	Bacillus subtilis	1423	PRJNA607328	SAMN37709338		ONT	1	4217171	47.7	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-11-07	RANDOM	GENOMIC	WGS	SRR26305323	4106758.0	lrge-ava	0.9738182302780704	-2.61817697219297	131.65	1979.02	143839.0	1000004964.0	6952.3	3878.0	11.45
GCF_033403035.1	Bacillus subtilis	1423	PRJNA607328	SAMN37709338		ONT	1	4217171	47.7	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-11-07	RANDOM	GENOMIC	WGS	SRR26305323	4075702.0	lrge-2set	0.96645405178021	-3.3545948219789996	15.53	6.0	143839.0	1000004964.0	6952.3	3878.0	11.45
GCF_033403035.1	Bacillus subtilis	1423	PRJNA607328	SAMN37709338		ONT	1	4217171	47.7	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-11-07	RANDOM	GENOMIC	WGS	SRR26305323	8149920.0	mash	1.9325562088897983	93.25562088897983	45.13	751.52	143839.0	1000004964.0	6952.3	3878.0	11.45
GCF_033403035.1	Bacillus subtilis	1423	PRJNA607328	SAMN37709338		ONT	1	4217171	47.7	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-11-07	RANDOM	GENOMIC	WGS	SRR26305323	4562279.0	genomescope	1.0818340067310526	8.183400673105263	46.69	8014.11	143839.0	1000004964.0	6952.3	3878.0	11.45
GCF_033403035.1	Bacillus subtilis	1423	PRJNA607328	SAMN37709338		ONT	1	4217171	47.7	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-11-07	RANDOM	GENOMIC	WGS	SRR26305323	4190434.0	raven	0.9936599677840904	-0.634003221590967	370.16	11776.33	143839.0	1000004964.0	6952.3	3878.0	11.45
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	PACBIO_SMRT	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473444	6989382.0	lrge-ava	1.657977998892686	65.79779988926859	17.52	1537.67	242194.0	1000007835.0	4129.0	3702.0	0.0
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	PACBIO_SMRT	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473444	7145081.0	lrge-2set	1.6949119533466837	69.49119533466838	9.35	461.07	242194.0	1000007835.0	4129.0	3702.0	0.0
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	PACBIO_SMRT	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473444	4449810.0	mash	1.0555564253395597	5.555642533955972	134.99	5662.87	242194.0	1000007835.0	4129.0	3702.0	0.0
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	PACBIO_SMRT	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473444	4510357.0	genomescope	1.0699190104578085	6.9919010457808435	49.74	5476.93	242194.0	1000007835.0	4129.0	3702.0	0.0
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	PACBIO_SMRT	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473444	4331540.0	raven	1.0275011469288164	2.7501146928816405	189.1	11424.71	242194.0	1000007835.0	4129.0	3702.0	0.0
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473445	4419951.0	lrge-ava	1.0484734579085426	4.847345790854268	75.2	2032.45	145754.0	1000012369.0	6861.0	3608.0	9.72
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473445	4445834.0	lrge-2set	1.0546132631939513	5.461326319395124	15.74	546.04	145754.0	1000012369.0	6861.0	3608.0	9.72
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473445	8500030.0	mash	2.016324580617828	101.6324580617828	44.94	1457.73	145754.0	1000012369.0	6861.0	3608.0	9.72
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473445	4224716.0	genomescope	1.0021610178939873	0.21610178939872465	47.01	8017.37	145754.0	1000012369.0	6861.0	3608.0	9.72
GCF_034377505.1	Bacillus subtilis	1423	PRJNA607328	SAMN37931206		ONT	1	4215606	92.8	OXFORD_NANOPORE	98.6	1.32	97.02381	2023-12-14	RANDOM	GENOMIC	WGS	SRR26473445	4222802.0	raven	1.0017069906438125	0.17069906438125385	309.51	11198.41	145754.0	1000012369.0	6861.0	3608.0	9.72
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257226	5137431.0	lrge-ava	1.1948933931450925	19.489339314509234	23.1	1768.04	190527.0	1000000959.0	5248.6	5079.0	0.0
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257226	5109994.0	lrge-2set	1.188511937116248	18.8511937116248	13.17	814.89	190527.0	1000000959.0	5248.6	5079.0	0.0
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257226	5614070.0	mash	1.3057528464429144	30.57528464429145	74.38	3121.16	190527.0	1000000959.0	5248.6	5079.0	0.0
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257226	4124031.0	genomescope	0.959190964321574	-4.080903567842597	50.14	5480.97	190527.0	1000000959.0	5248.6	5079.0	0.0
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257226	4420712.0	raven	1.028194745933761	2.8194745933760963	196.39	12435.1	190527.0	1000000959.0	5248.6	5079.0	0.0
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868147	4573258.0	lrge-ava	1.0636747762350363	6.36747762350363	71.22	1696.05	186552.0	1000003842.0	5360.5	2604.0	9.99
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868147	4597069.0	lrge-2set	1.0692128762278494	6.92128762278494	15.51	290.0	186552.0	1000003842.0	5360.5	2604.0	9.99
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868147	8158190.0	mash	1.8974789794787241	89.74789794787242	45.03	1434.2	186552.0	1000003842.0	5360.5	2604.0	9.99
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868147	4248241.0	genomescope	0.9880804439783425	-1.1919556021657456	46.48	4809.94	186552.0	1000003842.0	5360.5	2604.0	9.99
GCF_037747845.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298370		ONT	2	4299489	214.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868147	4268451.0	raven	0.9927810025796089	-0.7218997420391121	309.21	12418.16	186552.0	1000003842.0	5360.5	2604.0	9.99
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	PACBIO_SMRT	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257223	5157024.0	lrge-ava	1.1996485513677255	19.96485513677256	23.47	1730.65	195583.0	1000006336.0	5113.0	4885.0	0.0
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	PACBIO_SMRT	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257223	5213236.0	lrge-2set	1.2127248225600804	21.272482256008043	12.37	721.56	195583.0	1000006336.0	5113.0	4885.0	0.0
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	PACBIO_SMRT	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257223	5598890.0	mash	1.3024372734676521	30.24372734676521	105.01	2879.21	195583.0	1000006336.0	5113.0	4885.0	0.0
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	PACBIO_SMRT	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257223	4096170.0	genomescope	0.9528682446806407	-4.713175531935929	50.45	5183.15	195583.0	1000006336.0	5113.0	4885.0	0.0
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	PACBIO_SMRT	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257223	4392725.0	raven	1.0218541125282319	2.1854112528231853	228.29	12682.08	195583.0	1000006336.0	5113.0	4885.0	0.0
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	OXFORD_NANOPORE	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868151	4323627.0	lrge-ava	1.0057802459721703	0.5780245972170237	74.96	1764.16	159125.0	1000002846.0	6284.4	2980.0	10.58
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	OXFORD_NANOPORE	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868151	4439358.0	lrge-2set	1.0327020765663923	3.2702076566392457	16.71	776.99	159125.0	1000002846.0	6284.4	2980.0	10.58
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	OXFORD_NANOPORE	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868151	8792330.0	mash	2.045308679511089	104.5308679511089	45.11	1407.19	159125.0	1000002846.0	6284.4	2980.0	10.58
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	OXFORD_NANOPORE	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868151	4237067.0	genomescope	0.9856442957407208	-1.4355704259279205	48.33	4580.86	159125.0	1000002846.0	6284.4	2980.0	10.58
GCF_037749255.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298366		ONT	2	4298779	249.5	OXFORD_NANOPORE	98.4	1.33	84.77891	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868151	4215446.0	raven	0.9806147280425441	-1.9385271957455825	368.95	11945.73	159125.0	1000002846.0	6284.4	2980.0	10.58
GCF_037749985.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298367		ONT	2	4299264	244.0	OXFORD_NANOPORE	98.55	1.33	91.15646	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868150	4324033.0	lrge-ava	1.005761218664404	0.5761218664403954	133.43	2065.16	135818.0	1000014329.0	7362.9	3640.0	10.64
GCF_037749985.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298367		ONT	2	4299264	244.0	OXFORD_NANOPORE	98.55	1.33	91.15646	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868150	4321826.0	lrge-2set	1.0052478749851137	0.5247874985113732	15.79	365.0	135818.0	1000014329.0	7362.9	3640.0	10.64
GCF_037749985.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298367		ONT	2	4299264	244.0	OXFORD_NANOPORE	98.55	1.33	91.15646	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868150	8854750.0	mash	2.059596712367512	105.95967123675123	45.25	1731.97	135818.0	1000014329.0	7362.9	3640.0	10.64
GCF_037749985.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298367		ONT	2	4299264	244.0	OXFORD_NANOPORE	98.55	1.33	91.15646	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868150	4198237.0	genomescope	0.9765013267387163	-2.349867326128379	47.27	4299.86	135818.0	1000014329.0	7362.9	3640.0	10.64
GCF_037749985.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298367		ONT	2	4299264	244.0	OXFORD_NANOPORE	98.55	1.33	91.15646	2024-04-06	RANDOM	GENOMIC	WGS	SRR30868150	4219338.0	raven	0.9814093761164702	-1.8590623883529833	312.34	11153.23	135818.0	1000014329.0	7362.9	3640.0	10.64
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868146	4532508.0	lrge-ava	1.0541817040895665	5.418170408956656	74.53	1691.83	180260.0	1000002769.0	5547.6	3014.0	9.95
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868146	4517481.0	lrge-2set	1.0506866879820707	5.068668798207068	15.73	680.7	180260.0	1000002769.0	5547.6	3014.0	9.95
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868146	8061270.0	mash	1.8749097289461156	87.49097289461155	45.25	1448.2	180260.0	1000002769.0	5547.6	3014.0	9.95
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868146	4215923.0	genomescope	0.9805495969230276	-1.9450403076972453	48.2	4173.0	180260.0	1000002769.0	5547.6	3014.0	9.95
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868146	4259440.0	raven	0.9906708863320844	-0.9329113667915556	252.76	12137.25	180260.0	1000002769.0	5547.6	3014.0	9.95
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257217	5245231.0	lrge-ava	1.219948548115838	21.994854811583814	17.38	1817.36	196160.0	1000024403.0	5098.0	4812.0	0.0
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257217	5221976.0	lrge-2set	1.214539843811598	21.4539843811598	13.4	731.5	196160.0	1000024403.0	5098.0	4812.0	0.0
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257217	5618160.0	mash	1.306685279462902	30.668527946290208	105.18	2884.21	196160.0	1000024403.0	5098.0	4812.0	0.0
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257217	4249464.0	genomescope	0.9883506440556235	-1.1649355944376518	52.0	5089.02	196160.0	1000024403.0	5098.0	4812.0	0.0
GCF_037751545.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298371		ONT	2	4299551	212.5	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257217	4418211.0	raven	1.02759823060594	2.7598230605940013	196.55	12451.26	196160.0	1000024403.0	5098.0	4812.0	0.0
GCF_037753205.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298368		ONT	2	4299525	323.3	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868149	4691348.0	lrge-ava	1.0911316947802374	9.113169478023735	73.82	1714.35	188694.0	1000002668.0	5299.6	2796.0	10.18
GCF_037753205.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298368		ONT	2	4299525	323.3	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868149	4730089.0	lrge-2set	1.1001422250132282	10.014222501322822	15.73	227.0	188694.0	1000002668.0	5299.6	2796.0	10.18
GCF_037753205.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298368		ONT	2	4299525	323.3	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868149	7970260.0	mash	1.8537536123176397	85.37536123176397	45.29	1615.78	188694.0	1000002668.0	5299.6	2796.0	10.18
GCF_037753205.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298368		ONT	2	4299525	323.3	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868149	4289203.0	genomescope	0.9975992696867677	-0.24007303132322758	48.18	4364.87	188694.0	1000002668.0	5299.6	2796.0	10.18
GCF_037753205.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298368		ONT	2	4299525	323.3	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868149	4264546.0	raven	0.9918644501427484	-0.8135549857251673	254.12	12404.7	188694.0	1000002668.0	5299.6	2796.0	10.18
GCF_037754115.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298369		ONT	2	4299771	282.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868148	4782016.0	lrge-ava	1.1121559729576296	11.215597295762961	74.78	1794.64	155664.0	885223827.0	5686.8	3071.0	10.24
GCF_037754115.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298369		ONT	2	4299771	282.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868148	4758590.0	lrge-2set	1.1067077758327128	10.670777583271294	16.21	721.77	155664.0	885223827.0	5686.8	3071.0	10.24
GCF_037754115.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298369		ONT	2	4299771	282.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868148	7069490.0	mash	1.6441550026733982	64.41550026733982	44.91	1461.8	155664.0	885223827.0	5686.8	3071.0	10.24
GCF_037754115.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298369		ONT	2	4299771	282.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868148	4224560.0	genomescope	0.9825081382241054	-1.7491861775894575	46.3	7117.21	155664.0	885223827.0	5686.8	3071.0	10.24
GCF_037754115.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298369		ONT	2	4299771	282.7	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868148	4256827.0	raven	0.9900124913629121	-0.9987508637087882	252.21	10630.46	155664.0	885223827.0	5686.8	3071.0	10.24
GCF_037755145.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298365		ONT	2	4298990	284.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868152	4681912.0	lrge-ava	1.0890725495988594	8.907254959885927	73.45	2016.66	156886.0	1000005894.0	6374.1	3602.0	10.12
GCF_037755145.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298365		ONT	2	4298990	284.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868152	4715871.0	lrge-2set	1.0969718468756615	9.697184687566148	15.66	229.51	156886.0	1000005894.0	6374.1	3602.0	10.12
GCF_037755145.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298365		ONT	2	4298990	284.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868152	7660080.0	mash	1.781832476930628	78.18324769306278	44.94	1467.52	156886.0	1000005894.0	6374.1	3602.0	10.12
GCF_037755145.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298365		ONT	2	4298990	284.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868152	4305379.0	genomescope	1.0014861630289906	0.14861630289905303	46.66	8029.39	156886.0	1000005894.0	6374.1	3602.0	10.12
GCF_037755145.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298365		ONT	2	4298990	284.5	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868152	4255533.0	raven	0.9898913465721019	-1.010865342789818	251.6	11705.52	156886.0	1000005894.0	6374.1	3602.0	10.12
GCF_037757895.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298362		ONT	3	4308670	48.9	OXFORD_NANOPORE	98.6	1.39	97.02381	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257257	5029650.0	lrge-ava	1.1673323786690557	16.733237866905565	78.66	1708.45	131818.0	727749154.0	5520.9	1777.0	10.42
GCF_037757895.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298362		ONT	3	4308670	48.9	OXFORD_NANOPORE	98.6	1.39	97.02381	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257257	5090653.0	lrge-2set	1.1814905759782022	18.14905759782021	19.46	744.4	131818.0	727749154.0	5520.9	1777.0	10.42
GCF_037757895.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298362		ONT	3	4308670	48.9	OXFORD_NANOPORE	98.6	1.39	97.02381	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257257	6664490.0	mash	1.5467626901108695	54.67626901108695	45.02	1371.5	131818.0	727749154.0	5520.9	1777.0	10.42
GCF_037757895.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298362		ONT	3	4308670	48.9	OXFORD_NANOPORE	98.6	1.39	97.02381	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257257	4383261.0	genomescope	1.0173118386880406	1.7311838688040624	47.02	3460.09	131818.0	727749154.0	5520.9	1777.0	10.42
GCF_037757895.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298362		ONT	3	4308670	48.9	OXFORD_NANOPORE	98.6	1.39	97.02381	2024-04-06	RANDOM	GENOMIC	WGS	SRR28257257	4260458.0	raven	0.9888104681955221	-1.1189531804477948	193.21	7370.19	131818.0	727749154.0	5520.9	1777.0	10.42
GCF_037914925.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298372	DSM 10	ONT	2	4295479	89.0	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868145	5130399.0	lrge-ava	1.1943718034705793	19.437180347057918	21.72	1483.72	107360.0	460357448.0	4288.0	2034.0	9.08
GCF_037914925.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298372	DSM 10	ONT	2	4295479	89.0	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868145	5187819.0	lrge-2set	1.2077393464151496	20.773934641514952	13.65	474.93	107360.0	460357448.0	4288.0	2034.0	9.08
GCF_037914925.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298372	DSM 10	ONT	2	4295479	89.0	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868145	5127640.0	mash	1.1937295002489827	19.372950024898273	45.01	1762.85	107360.0	460357448.0	4288.0	2034.0	9.08
GCF_037914925.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298372	DSM 10	ONT	2	4295479	89.0	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868145	3712480.0	genomescope	0.8642761377718294	-13.572386222817059	30.42	2644.21	107360.0	460357448.0	4288.0	2034.0	9.08
GCF_037914925.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298372	DSM 10	ONT	2	4295479	89.0	OXFORD_NANOPORE	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR30868145	4310058.0	raven	1.0033940335874068	0.3394033587406667	82.83	5085.99	107360.0	460357448.0	4288.0	2034.0	9.08
GCF_037914925.1	Bacillus subtilis	1423	PRJNA607328	SAMN40298372	DSM 10	ONT	2	4295479	89.0	PACBIO_SMRT	98.6	1.33	97.02381	2024-04-05	RANDOM	GENOMIC	WGS	SRR28257255	5239874.0	lrge-ava	1.2198579017613636	21.98579017613635	22.08	1758.41	205904.0	1000001646.0	4856.6	4507.0	0.0
